100000 10000 100 
0 0.01
1 10000 400
0 0.01
1 10000 100
0 0.03
start: 23.11.03 20:09:27 
Gain1:10
Gain2:20
Gain3:
Gain4:10
PID/P:+5E+0
PID/I:+1E+3
OvenT: 83
Calibration: XI390@85K, 1.17, 1.8
Toffset: 0
Toffset: 0
Time	 Diff Temp	 Ref Temp	 SRc	 SRh	 RRc	 RRh	 U_PID_Out	 Utotal	DiffTempInK	RefHR	AVTempInK	PowerDiff	SampleTemp	SampleHR	Cp
8.9826E-2	9.97090069E-2	2.01265363E-1	1.97373732E-1	1.97114738E-1	2.02043966E-1	2.01283846E-1	4.73014272E-1	4.64161923E-1	4.04959264E-1	1.84615995E+2	9.97695263E+1	2.5071873E-2	1.00174486E+2	-4.26354921E+2	2.15734574E-2
8.9837E-2	1.01332867E-1	2.01890085E-1	1.98310811E-1	1.977395E-1	2.02043966E-1	2.02221341E-1	4.74264438E-1	4.64787002E-1	4.11489408E-1	5.53861699E+2	9.98202975E+1	2.56210523E-2	1.00231787E+2	5.20922069E+3	2.10242781E-2
8.9848E-2	1.01645148E-1	2.01890085E-1	1.98310811E-1	1.977395E-1	2.02043966E-1	2.01908842E-1	4.74264438E-1	4.65099541E-1	4.12756743E-1	3.69238847E+2	9.98202975E+1	2.57290018E-2	1.00233054E+2	1.15212344E+2	2.09163286E-2
8.9859E-2	1.00770762E-1	2.01265363E-1	1.98623171E-1	1.98364261E-1	2.02356188E-1	2.02221341E-1	4.7457698E-1	4.6572462E-1	4.09268908E-1	1.84622852E+2	9.97695263E+1	2.5438813E-2	1.00178795E+2	-4.93264721E+3	2.12065174E-2
8.987E-2	1.01801289E-1	2.01890085E-1	1.97998451E-1	1.97427119E-1	2.02043966E-1	2.01908842E-1	4.7457698E-1	4.65099541E-1	4.13390409E-1	3.69252559E+2	9.98202975E+1	2.57829754E-2	1.00233688E+2	4.99025322E+3	2.0862355E-2
8.9881E-2	1.0145778E-1	2.01890085E-1	1.97998451E-1	1.97427119E-1	2.01731745E-1	2.01908842E-1	4.73639355E-1	4.64161923E-1	4.11996342E-1	6.85609791E-3	9.98202975E+1	2.56642328E-2	1.00232294E+2	-1.26733367E+2	2.09810977E-2
8.9892E-2	1.00833218E-1	2.01890085E-1	1.98310811E-1	1.97427119E-1	2.02356188E-1	2.01596344E-1	4.74264438E-1	4.64787002E-1	4.09461661E-1	-3.69238847E+2	9.98202975E+1	1.58975242E-2	1.00229759E+2	-2.30425626E+2	3.07478062E-2
8.9903E-2	1.00333569E-1	2.01577724E-1	1.97686091E-1	1.97427119E-1	2.02356188E-1	2.01908842E-1	4.73951897E-1	4.65099541E-1	4.07464125E-1	-4.61546845E+2	9.97949128E+1	1.58259606E-2	1.00202377E+2	-2.48929407E+3	3.08193698E-2
8.9914E-2	9.96153227E-2	2.01577724E-1	1.97998451E-1	1.977395E-1	2.02043966E-1	2.01596344E-1	4.73326814E-1	4.64161923E-1	4.04548985E-1	-1.84629706E+2	9.97949128E+1	1.57236716E-2	1.00199462E+2	-2.6501278E+2	3.09216589E-2
8.9925E-2	1.00583393E-1	2.01265363E-1	1.97998451E-1	1.97427119E-1	2.01731745E-1	2.00971348E-1	4.72389189E-1	4.63849383E-1	4.08508387E-1	-2.7694456E+2	9.97695263E+1	1.58611359E-2	1.00178035E+2	-1.94792569E+3	3.07841945E-2
8.9936E-2	1.00333569E-1	2.01265363E-1	1.97998451E-1	1.977395E-1	2.01419524E-1	2.00658849E-1	4.71764106E-1	4.62911765E-1	4.07494355E-1	-6.85457012E-3	9.97695263E+1	1.58255803E-2	1.00177021E+2	-9.21846602E+1	3.08197501E-2
8.9947E-2	1.00614621E-1	2.01577724E-1	1.98310811E-1	1.977395E-1	2.02356188E-1	2.01596344E-1	4.73639355E-1	4.64474462E-1	4.08604826E-1	2.76930851E+2	9.97949128E+1	2.5378804E-2	1.00203518E+2	2.40882317E+3	2.12665264E-2
8.9958E-2	9.92405857E-2	2.02202445E-1	1.9893553E-1	1.9805188E-1	2.02356188E-1	2.01908842E-1	4.7457698E-1	4.6572462E-1	4.02968249E-1	3.69238849E+2	9.98456804E+1	2.48915589E-2	1.00248649E+2	4.10281243E+3	2.17537715E-2
8.9969E-2	1.00458481E-1	2.01577724E-1	1.97998451E-1	1.97427119E-1	2.02043966E-1	2.01596344E-1	4.73951897E-1	4.64474462E-1	4.07971104E-1	2.05667659E-2	9.97949128E+1	2.5324834E-2	1.00202884E+2	-4.16042352E+3	2.13204965E-2
8.998E-2	9.97090069E-2	2.01577724E-1	1.98310811E-1	1.9805188E-1	2.02356188E-1	2.02221341E-1	4.74264438E-1	4.65412081E-1	4.04929222E-1	9.23285645E+1	9.97949128E+1	2.50657645E-2	1.00199842E+2	-2.76534717E+2	2.15795659E-2
8.9991E-2	9.99900597E-2	2.01577724E-1	1.98310811E-1	1.977395E-1	2.02043966E-1	2.01908842E-1	4.73639355E-1	4.64474462E-1	4.06069931E-1	1.37106681E-2	9.97949128E+1	2.5162918E-2	1.00200983E+2	1.03700806E+2	2.14824124E-2
9.0002E-2	9.91469014E-2	2.01577724E-1	1.98623171E-1	1.9805188E-1	2.02668409E-1	2.02221341E-1	4.75202063E-1	4.6572462E-1	4.02647793E-1	6.85457035E-3	9.97949128E+1	2.48714487E-2	1.00197561E+2	-3.11103455E+2	2.17738818E-2
9.0013E-2	9.99588316E-2	2.01577724E-1	1.97998451E-1	1.9805188E-1	2.02356188E-1	2.01908842E-1	4.7457698E-1	4.65412081E-1	4.05943185E-1	6.85457046E-3	9.97949128E+1	2.51521233E-2	1.00200856E+2	2.99581161E+2	2.14932071E-2
9.0024E-2	9.89283049E-2	2.01890085E-1	1.98310811E-1	1.977395E-1	2.02043966E-1	2.02221341E-1	4.73639355E-1	4.65099541E-1	4.01730765E-1	1.84615995E+2	9.98202975E+1	2.47897195E-2	1.00222028E+2	1.92475264E+3	2.1855611E-2
9.0035E-2	9.86472521E-2	2.01577724E-1	1.9893553E-1	1.977395E-1	2.0298063E-1	2.02533839E-1	4.74889521E-1	4.6572462E-1	4.00619843E-1	9.23079977E+1	9.97949128E+1	2.46987136E-2	1.00195533E+2	-2.40869287E+3	2.19466169E-2
9.0046E-2	9.98651474E-2	2.01890085E-1	1.98310811E-1	1.9805188E-1	2.02356188E-1	2.01596344E-1	4.73639355E-1	4.64474462E-1	4.05532867E-1	1.84615995E+2	9.98202975E+1	2.51136411E-2	1.0022583E+2	2.75433847E+3	2.15316893E-2
9.0057E-2	9.93030419E-2	2.01577724E-1	1.98623171E-1	1.98676642E-1	2.02356188E-1	2.02533839E-1	4.7457698E-1	4.66037159E-1	4.03281524E-1	1.84609141E+2	9.97949128E+1	2.49254265E-2	1.00198194E+2	-2.51236741E+3	2.17199039E-2
9.0068E-2	9.99588316E-2	2.01577724E-1	1.9893553E-1	1.98676642E-1	2.03605073E-1	2.03158835E-1	4.76452229E-1	4.66662238E-1	4.05943185E-1	2.76917139E+2	9.97949128E+1	2.51521233E-2	1.00200856E+2	2.41969175E+2	2.14932071E-2
9.0079E-2	9.94591823E-2	2.01890085E-1	1.9956025E-1	1.98676642E-1	2.03605073E-1	2.02221341E-1	4.75827146E-1	4.66974778E-1	4.03885294E-1	3.69225136E+2	9.98202975E+1	2.49732791E-2	1.00224183E+2	2.12061895E+3	2.16720513E-2
9.009E-2	9.95216384E-2	2.01890085E-1	1.9893553E-1	1.98364261E-1	2.0298063E-1	2.02221341E-1	4.75202063E-1	4.6572462E-1	4.04138768E-1	3.69225136E+2	9.98202975E+1	2.49948736E-2	1.00224436E+2	2.30430144E+1	2.16504568E-2
9.0101E-2	9.98963754E-2	2.02202445E-1	1.98310811E-1	1.98364261E-1	2.02356188E-1	2.02221341E-1	4.74264438E-1	4.6572462E-1	4.05629517E-1	2.76917139E+2	9.98456804E+1	2.51183424E-2	1.0025131E+2	2.44305127E+3	2.1526988E-2
9.0112E-2	9.83974274E-2	2.01890085E-1	1.98623171E-1	1.977395E-1	2.03292852E-1	2.02533839E-1	4.75202063E-1	4.6572462E-1	3.99576222E-1	9.23148523E+1	9.98202975E+1	2.46061492E-2	1.00219874E+2	-2.85782814E+3	2.20391812E-2
9.0123E-2	9.84911117E-2	2.01890085E-1	1.9893553E-1	1.9805188E-1	2.02668409E-1	2.02221341E-1	4.74889521E-1	4.66662238E-1	3.99956436E-1	6.85457012E-3	9.98202975E+1	2.46385448E-2	1.00220254E+2	3.456495E+1	2.20067857E-2
9.0134E-2	9.87721644E-2	2.01890085E-1	1.98310811E-1	1.977395E-1	2.02043966E-1	2.01908842E-1	4.73951897E-1	4.65412081E-1	4.01097077E-1	-1.84609141E+2	9.98202975E+1	1.56038328E-2	1.00221395E+2	1.0369462E+2	3.10414976E-2
9.0145E-2	9.82725151E-2	2.01890085E-1	1.98623171E-1	1.9805188E-1	2.02668409E-1	2.02221341E-1	4.74889521E-1	4.6572462E-1	3.99069269E-1	-3.69231993E+2	9.98202975E+1	1.55326109E-2	1.00219367E+2	-1.84346229E+2	3.11127195E-2
9.0156E-2	9.81476028E-2	2.01890085E-1	1.9893553E-1	1.98989022E-1	2.0298063E-1	2.02221341E-1	4.75514604E-1	4.66662238E-1	3.98562315E-1	-4.6153999E+2	9.98202975E+1	1.5514804E-2	1.0021886E+2	-4.60867278E+1	3.11305264E-2
9.0167E-2	9.79914624E-2	2.01890085E-1	1.9893553E-1	1.9805188E-1	2.02668409E-1	2.02533839E-1	4.75202063E-1	4.66037159E-1	3.97928621E-1	-3.69238847E+2	9.98202975E+1	1.54925445E-2	1.00218226E+2	-5.76085057E+1	3.11527859E-2
9.0178E-2	9.84911117E-2	2.01577724E-1	1.9924789E-1	1.98364261E-1	2.02356188E-1	2.01908842E-1	4.7457698E-1	4.66349699E-1	3.99986106E-1	-3.69238847E+2	9.97949128E+1	1.55635283E-2	1.00194899E+2	-2.12065587E+3	3.10818021E-2
9.0189E-2	9.66486548E-2	2.01265363E-1	1.98310811E-1	1.9805188E-1	2.02356188E-1	2.02533839E-1	4.7457698E-1	4.6572462E-1	3.92537046E-1	-2.76930849E+2	9.97695263E+1	1.53008627E-2	1.00162063E+2	-2.98505865E+3	3.13444677E-2
9.02E-2	9.68047952E-2	2.01577724E-1	1.9924789E-1	1.98676642E-1	2.0298063E-1	2.02533839E-1	4.75827146E-1	4.66974778E-1	3.93141674E-1	6.85609733E-3	9.97949128E+1	2.40616721E-2	1.00188055E+2	2.36283758E+3	2.25836583E-2
9.0211E-2	9.65237425E-2	2.01890085E-1	1.9893553E-1	1.98364261E-1	2.02668409E-1	2.02533839E-1	4.75827146E-1	4.66662238E-1	3.91971844E-1	1.84622852E+2	9.98202975E+1	2.39581703E-2	1.00212269E+2	2.20135177E+3	2.26871601E-2
9.0222E-2	9.73981288E-2	2.01890085E-1	1.9956025E-1	1.98676642E-1	2.0298063E-1	2.02846337E-1	4.75202063E-1	4.66974778E-1	3.95520575E-1	1.84622852E+2	9.98202975E+1	2.42605768E-2	1.00215818E+2	3.22611869E+2	2.23847536E-2
9.0233E-2	9.70233918E-2	2.01577724E-1	1.9924789E-1	1.99301403E-1	2.03292852E-1	2.02846337E-1	4.75514604E-1	4.67287317E-1	3.94028923E-1	9.23148538E+1	9.97949128E+1	2.413726E-2	1.00188942E+2	-2.44330466E+3	2.25080704E-2
9.0244E-2	9.62426897E-2	2.01577724E-1	1.98623171E-1	1.98676642E-1	2.02668409E-1	2.02533839E-1	4.75827146E-1	4.66037159E-1	3.90860167E-1	1.84622852E+2	9.97949128E+1	2.38672953E-2	1.00185773E+2	-2.88068775E+2	2.27780352E-2
9.0255E-2	9.75542692E-2	2.01890085E-1	1.9956025E-1	1.98989022E-1	2.0298063E-1	2.03158835E-1	4.76452229E-1	4.67912396E-1	3.96154273E-1	2.76917139E+2	9.98202975E+1	2.4314575E-2	1.00216452E+2	2.78898234E+3	2.23307555E-2
9.0266E-2	9.78977781E-2	2.01890085E-1	1.9924789E-1	1.98989022E-1	2.0298063E-1	2.03158835E-1	4.77077312E-1	4.67912396E-1	3.97548404E-1	1.84609141E+2	9.98202975E+1	2.44333677E-2	1.00217846E+2	1.26739228E+2	2.22119627E-2
9.0277E-2	9.69297075E-2	2.01577724E-1	1.9893553E-1	1.98364261E-1	2.02668409E-1	2.02846337E-1	4.75514604E-1	4.66349699E-1	3.93648674E-1	9.23011432E+1	9.97949128E+1	2.41048654E-2	1.00188562E+2	-2.66222091E+3	2.2540465E-2
9.0288E-2	9.66174267E-2	2.01890085E-1	1.9893553E-1	1.98676642E-1	2.02356188E-1	2.02221341E-1	4.74889521E-1	4.6572462E-1	3.92352067E-1	2.76917139E+2	9.98202975E+1	2.39905724E-2	1.0021265E+2	2.18982662E+3	2.26547581E-2
9.0299E-2	9.76479535E-2	2.02202445E-1	1.9893553E-1	1.98676642E-1	2.03605073E-1	2.03158835E-1	4.7676477E-1	4.67599857E-1	3.96505082E-1	1.84609141E+2	9.98456804E+1	2.4340732E-2	1.00242185E+2	2.68507535E+3	2.23045984E-2
9.031E-2	9.62114617E-2	2.01890085E-1	1.9924789E-1	1.98989022E-1	2.03292852E-1	2.02846337E-1	4.77077312E-1	4.67912396E-1	3.90704432E-1	-1.84609141E+2	9.98202975E+1	1.52387222E-2	1.00211002E+2	-2.8348604E+3	3.14066082E-2
9.0321E-2	9.53370754E-2	2.01577724E-1	1.99872609E-1	1.99613784E-1	2.03605073E-1	2.02846337E-1	4.7676477E-1	4.68850015E-1	3.87184372E-1	-2.76917139E+2	9.97949128E+1	1.51139852E-2	1.00182097E+2	-2.62770534E+3	3.15313452E-2
9.0332E-2	9.59928651E-2	2.01890085E-1	1.9893553E-1	1.98676642E-1	2.0298063E-1	2.02533839E-1	4.75827146E-1	4.66662238E-1	3.8981724E-1	-9.23011432E+1	9.98202975E+1	1.52075428E-2	1.00210115E+2	2.54705156E+3	3.14377876E-2
9.0343E-2	9.7085848E-2	2.01890085E-1	1.99872609E-1	1.99926165E-1	2.03605073E-1	2.03783832E-1	4.77702395E-1	4.69475094E-1	3.94253175E-1	-9.23079977E+1	9.98202975E+1	1.53634216E-2	1.00214551E+2	4.03266851E+2	3.12819088E-2
9.0354E-2	9.63676021E-2	2.01577724E-1	1.99872609E-1	1.98989022E-1	2.03605073E-1	2.02846337E-1	4.77389853E-1	4.68224936E-1	3.9136717E-1	-1.84615995E+2	9.97949128E+1	1.52609065E-2	1.0018628E+2	-2.57006411E+3	3.13844239E-2
9.0365E-2	9.58991808E-2	2.01577724E-1	1.99872609E-1	1.98989022E-1	2.03292852E-1	2.03158835E-1	4.7676477E-1	4.67599857E-1	3.89465904E-1	-6.85456965E-3	9.97949128E+1	1.5194129E-2	1.00184379E+2	-1.72842288E+2	3.14512014E-2
9.0376E-2	9.64925144E-2	2.01890085E-1	1.9924789E-1	1.98989022E-1	2.03292852E-1	2.03158835E-1	4.76452229E-1	4.67599857E-1	3.91845103E-1	1.84609141E+2	9.98202975E+1	2.39473695E-2	1.00212143E+2	2.52399075E+3	2.26979609E-2
9.0387E-2	9.66486548E-2	2.02202445E-1	1.9956025E-1	1.98989022E-1	2.03605073E-1	2.03158835E-1	4.77077312E-1	4.68224936E-1	3.92449699E-1	9.23011432E+1	9.98456804E+1	2.39950666E-2	1.0023813E+2	2.36249183E+3	2.26502638E-2
9.0398E-2	9.53058473E-2	2.01577724E-1	1.99872609E-1	1.99301403E-1	2.03605073E-1	2.02846337E-1	4.7676477E-1	4.68224936E-1	3.8705762E-1	1.16429533E-10	9.97949128E+1	2.35433076E-2	1.0018197E+2	-5.10541753E+3	2.31020229E-2
9.0409E-2	9.5212163E-2	2.01577724E-1	1.99872609E-1	1.99613784E-1	2.03292852E-1	2.03158835E-1	4.77077312E-1	4.68537475E-1	3.86677363E-1	1.84615995E+2	9.97949128E+1	2.3510907E-2	1.0018159E+2	-3.45688158E+1	2.31344235E-2
9.042E-2	9.62426897E-2	2.01890085E-1	1.99872609E-1	1.99301403E-1	2.03605073E-1	2.03158835E-1	4.77077312E-1	4.68537475E-1	3.90831173E-1	4.61519427E+2	9.98202975E+1	2.38609621E-2	1.00211129E+2	2.68531904E+3	2.27843683E-2
9.0431E-2	9.53995315E-2	2.01890085E-1	1.9893553E-1	1.98676642E-1	2.02668409E-1	2.02846337E-1	4.76452229E-1	4.67287317E-1	3.87409137E-1	3.69211429E+2	9.98202975E+1	2.35693199E-2	1.00207707E+2	-3.11094218E+2	2.30760105E-2
9.0442E-2	9.47749699E-2	2.02202445E-1	1.9924789E-1	1.98676642E-1	2.03605073E-1	2.03158835E-1	4.77077312E-1	4.67912396E-1	3.84845727E-1	2.76903431E+2	9.98456804E+1	2.33468435E-2	1.00230526E+2	2.07449136E+3	2.32984869E-2
9.0453E-2	9.4837426E-2	2.01890085E-1	1.9893553E-1	1.98676642E-1	2.03292852E-1	2.03158835E-1	4.76452229E-1	4.67599857E-1	3.8512776E-1	1.84602288E+2	9.98202975E+1	2.3374877E-2	1.00205425E+2	-2.28188923E+3	2.32704534E-2
9.0464E-2	9.54619877E-2	2.02514806E-1	2.00184969E-1	1.99301403E-1	2.03917295E-1	2.03158835E-1	4.77702395E-1	4.68850015E-1	3.87605124E-1	1.84595433E+2	9.98710613E+1	2.35781577E-2	1.00258666E+2	4.84010073E+3	2.30671727E-2
9.0475E-2	9.42128644E-2	2.01890085E-1	1.99872609E-1	1.99301403E-1	2.03605073E-1	2.03471334E-1	4.77389853E-1	4.68850015E-1	3.8259288E-1	-2.76903431E+2	9.98202975E+1	1.49535874E-2	1.0020289E+2	-5.07054443E+3	3.1691743E-2
9.0486E-2	9.47749699E-2	2.01577724E-1	1.99872609E-1	1.99301403E-1	2.03605073E-1	2.03471334E-1	4.77077312E-1	4.68850015E-1	3.84902825E-1	-2.76903431E+2	9.97949128E+1	1.50338296E-2	1.00179816E+2	-2.0977049E+3	3.16115008E-2
9.0497E-2	9.48686541E-2	2.01890085E-1	1.9956025E-1	1.98676642E-1	2.03292852E-1	2.02846337E-1	4.76452229E-1	4.68224936E-1	3.85254504E-1	-9.22874356E+1	9.98202975E+1	1.50471637E-2	1.00205552E+2	2.33967074E+3	3.15981667E-2
9.0508E-2	9.43690048E-2	2.02202445E-1	1.9956025E-1	1.99301403E-1	2.03605073E-1	2.03158835E-1	4.77702395E-1	4.68537475E-1	3.83198178E-1	-1.84609144E+2	9.98456804E+1	1.49758059E-2	1.00228879E+2	2.12058986E+3	3.16695245E-2
9.0519E-2	9.4431461E-2	2.01890085E-1	1.99872609E-1	1.99301403E-1	2.03917295E-1	2.03471334E-1	4.77702395E-1	4.69162554E-1	3.8348009E-1	-4.61519428E+2	9.98202975E+1	1.49847813E-2	1.00203778E+2	-2.28190021E+3	3.16605491E-2
9.053E-2	9.4056724E-2	2.01890085E-1	1.99872609E-1	1.99613784E-1	2.03917295E-1	2.03471334E-1	4.78327478E-1	4.69787633E-1	3.81959156E-1	-2.76923995E+2	9.98202975E+1	1.4931305E-2	1.00202257E+2	-1.3826668E+2	3.17140254E-2
9.0541E-2	9.41191802E-2	2.01890085E-1	1.9956025E-1	1.99926165E-1	2.03917295E-1	2.03783832E-1	4.77077312E-1	4.68850015E-1	3.82212646E-1	-2.76923995E+2	9.98202975E+1	1.49402181E-2	1.0020251E+2	2.30444893E+1	3.17051123E-2
9.0552E-2	9.43690048E-2	2.01265363E-1	1.99872609E-1	1.99301403E-1	2.03605073E-1	2.03783832E-1	4.77702395E-1	4.68850015E-1	3.83283468E-1	-4.6153999E+2	9.97695263E+1	1.49759951E-2	1.0015281E+2	-4.51822385E+3	3.16693353E-2
9.0563E-2	9.330725E-2	2.01577724E-1	2.00809688E-1	1.99926165E-1	2.04541737E-1	2.0409633E-1	4.79577644E-1	4.70412712E-1	3.7894538E-1	-9.22942871E+1	9.97949128E+1	1.48244786E-2	1.00173858E+2	1.91349973E+3	3.18208518E-2
9.0574E-2	9.31198816E-2	2.01890085E-1	2.00184969E-1	1.99301403E-1	2.03917295E-1	2.03783832E-1	4.77702395E-1	4.68850015E-1	3.78156793E-1	1.84622852E+2	9.98202975E+1	2.27806727E-2	1.00198454E+2	2.23601025E+3	2.38646577E-2
9.0585E-2	9.56805843E-2	2.01890085E-1	2.00184969E-1	1.99926165E-1	2.04541737E-1	2.04408828E-1	4.79265102E-1	4.70725252E-1	3.88549819E-1	-4.65863081E-10	9.98202975E+1	1.51629978E-2	1.00208847E+2	9.44820567E+2	3.14823326E-2
9.0596E-2	9.66486548E-2	2.01577724E-1	2.00809688E-1	1.99926165E-1	2.04541737E-1	2.0409633E-1	4.79577644E-1	4.71037791E-1	3.92507924E-1	9.23011432E+1	9.97949128E+1	2.40076798E-2	1.00187421E+2	-1.94787228E+3	2.26376507E-2
9.0607E-2	9.57742685E-2	2.01890085E-1	2.00809688E-1	2.00550926E-1	2.04541737E-1	2.04721326E-1	4.79265102E-1	4.70100173E-1	3.88930046E-1	2.76917139E+2	9.98202975E+1	2.3698942E-2	1.00209228E+2	1.98243835E+3	2.29463885E-2
9.0618E-2	9.57742685E-2	2.01890085E-1	2.00497329E-1	2.00238545E-1	2.04541737E-1	2.0409633E-1	4.78952561E-1	4.70412712E-1	3.88930046E-1	9.22942871E+1	9.98202975E+1	2.3698942E-2	1.00209228E+2	0E+0	2.29463885E-2
9.0629E-2	9.41816363E-2	2.01265363E-1	2.00184969E-1	1.99613784E-1	2.03605073E-1	2.03471334E-1	4.77389853E-1	4.69162554E-1	3.82522888E-1	1.84581723E+2	9.97695263E+1	2.31609464E-2	1.00152049E+2	-5.19804017E+3	2.3484384E-2
9.064E-2	9.18395302E-2	2.02202445E-1	2.00184969E-1	1.99926165E-1	2.04229516E-1	2.03783832E-1	4.78640019E-1	4.70100173E-1	3.72932499E-1	5.53827426E+2	9.98456804E+1	2.23310301E-2	1.00218613E+2	6.05124627E+3	2.43143003E-2
9.0651E-2	9.09339159E-2	2.01890085E-1	2.00184969E-1	1.99301403E-1	2.03605073E-1	2.03158835E-1	4.77702395E-1	4.69162554E-1	3.69284448E-1	3.69225139E+2	9.98202975E+1	2.20242532E-2	1.00189582E+2	-2.63916956E+3	2.46210772E-2
9.0662E-2	9.08402317E-2	2.01890085E-1	2.01434408E-1	2.00550926E-1	2.04541737E-1	2.03783832E-1	4.78952561E-1	4.71350331E-1	3.689042E-1	2.76917142E+2	9.98202975E+1	2.19918312E-2	1.00189202E+2	-3.45680451E+1	2.46534992E-2
9.0673E-2	9.38068993E-2	2.02514806E-1	1.99872609E-1	1.99613784E-1	2.04229516E-1	2.03783832E-1	4.78014936E-1	4.69162554E-1	3.80888694E-1	2.76917142E+2	9.98710613E+1	2.30053865E-2	1.0025195E+2	5.70438534E+3	2.36399439E-2
9.0684E-2	9.36507589E-2	2.01890085E-1	2.00809688E-1	1.99926165E-1	2.04229516E-1	2.04408828E-1	4.78327478E-1	4.70412712E-1	3.80311471E-1	-9.22737249E+1	9.98202975E+1	1.48733664E-2	1.00200609E+2	-4.66736068E+3	3.1771964E-2
9.0695E-2	9.32135658E-2	2.01890085E-1	2.00809688E-1	1.99926165E-1	2.04541737E-1	2.03783832E-1	4.79265102E-1	4.70100173E-1	3.78537031E-1	-2.76896576E+2	9.98202975E+1	1.48109641E-2	1.00198835E+2	-1.61312679E+2	3.18343663E-2
9.0706E-2	9.19019864E-2	2.01890085E-1	1.99872609E-1	1.99613784E-1	2.03917295E-1	2.03158835E-1	4.77389853E-1	4.69162554E-1	3.73213658E-1	-1.84595433E+2	9.98202975E+1	1.46237143E-2	1.00193511E+2	-4.8394305E+2	3.20216161E-2
9.0717E-2	9.35258466E-2	2.01890085E-1	2.00497329E-1	2.00550926E-1	2.04541737E-1	2.04408828E-1	4.79577644E-1	4.70725252E-1	3.79804489E-1	-1.84595433E+2	9.98202975E+1	1.48555379E-2	1.00200102E+2	5.99166478E+2	3.17897925E-2
9.0728E-2	9.3276022E-2	2.01890085E-1	2.00809688E-1	2.00238545E-1	2.04541737E-1	2.04408828E-1	4.79890185E-1	4.71037791E-1	3.78790523E-1	-1.84595433E+2	9.98202975E+1	1.48198791E-2	1.00199088E+2	-9.21787077E+1	3.18254513E-2
9.0739E-2	9.12149686E-2	2.01890085E-1	2.00184969E-1	1.99613784E-1	2.04541737E-1	2.0409633E-1	4.78640019E-1	4.70412712E-1	3.70425191E-1	0E+0	9.98202975E+1	1.45256054E-2	1.00190723E+2	-7.6048475E+2	3.2119725E-2
9.075E-2	9.22767234E-2	2.01890085E-1	2.01122048E-1	2.00550926E-1	2.04853959E-1	2.0409633E-1	4.79265102E-1	4.71350331E-1	3.7473463E-1	9.23011432E+1	9.98202975E+1	2.24889321E-2	1.00195032E+2	3.91767191E+2	2.41563984E-2
9.0761E-2	9.22454953E-2	2.01890085E-1	2.01122048E-1	2.00238545E-1	2.04853959E-1	2.04408828E-1	4.78952561E-1	4.70100173E-1	3.74607883E-1	9.23011432E+1	9.98202975E+1	2.24781263E-2	1.00194905E+2	-1.15224941E+1	2.41672041E-2
9.0772E-2	9.2120583E-2	2.01890085E-1	2.00809688E-1	2.00550926E-1	2.0516618E-1	2.0409633E-1	4.79577644E-1	4.71037791E-1	3.74100892E-1	2.76896576E+2	9.98202975E+1	2.24349031E-2	1.00194398E+2	-4.6090019E+1	2.42104273E-2
9.0783E-2	9.2526548E-2	2.01890085E-1	2.01122048E-1	2.00550926E-1	2.03917295E-1	2.0409633E-1	4.78640019E-1	4.70412712E-1	3.75748608E-1	3.6919772E+2	9.98202975E+1	2.25753765E-2	1.00196046E+2	1.49792312E+2	2.40699539E-2
9.0794E-2	9.34009343E-2	2.02202445E-1	2.00497329E-1	1.99926165E-1	2.04229516E-1	2.0409633E-1	4.78952561E-1	4.70100173E-1	3.79269374E-1	4.61498863E+2	9.98456804E+1	2.28713965E-2	1.0022495E+2	2.62759823E+3	2.37739339E-2
9.0805E-2	9.2120583E-2	2.01890085E-1	2.00809688E-1	2.00550926E-1	2.04853959E-1	2.04721326E-1	4.80202727E-1	4.7166287E-1	3.74100892E-1	3.6919772E+2	9.98202975E+1	2.24349031E-2	1.00194398E+2	-2.77739054E+3	2.42104273E-2
9.0816E-2	9.34321624E-2	2.02514806E-1	2.01122048E-1	2.00238545E-1	2.04853959E-1	2.03783832E-1	4.78952561E-1	4.71037791E-1	3.79367975E-1	4.61498863E+2	9.98710613E+1	2.28756883E-2	1.00250429E+2	5.09371149E+3	2.37696421E-2
9.0827E-2	9.19019864E-2	2.02202445E-1	2.00809688E-1	2.00550926E-1	2.04541737E-1	2.04408828E-1	4.78952561E-1	4.71037791E-1	3.73185976E-1	9.23079962E+1	9.98456804E+1	2.23526465E-2	1.00218866E+2	-2.86935713E+3	2.42926839E-2
9.0838E-2	9.23079515E-2	2.02202445E-1	2.01122048E-1	1.99613784E-1	2.04229516E-1	2.0409633E-1	4.78640019E-1	4.70412712E-1	3.74833574E-1	-9.22942901E+1	9.98456804E+1	1.46814632E-2	1.00220514E+2	1.49781602E+2	3.19638673E-2
9.0849E-2	9.09963721E-2	2.02202445E-1	1.9956025E-1	1.99926165E-1	2.03917295E-1	2.03471334E-1	4.78014936E-1	4.68850015E-1	3.69510537E-1	-1.84595433E+2	9.98456804E+1	1.44940714E-2	1.00215191E+2	-4.83912387E+2	3.2151259E-2
9.086E-2	9.07777755E-2	2.02202445E-1	2.01122048E-1	2.00550926E-1	2.04853959E-1	2.0409633E-1	4.79890185E-1	4.7166287E-1	3.68623357E-1	-9.23011432E+1	9.98456804E+1	1.44628332E-2	1.00214304E+2	-8.06527956E+1	3.21824972E-2
